AK,01/15/2015,14,103,103,,,161 st,,01/05/0001 12:00:00 PM,,,0,0
AK,01/15/2015,21,13,13,,,e 19 st,,01/05/0001 12:00:00 PM,0930,1100,0,0
AK,01/15/2015,21,13,13,,,e 19 st,,01/05/0001 12:00:00 PM,0930,1100,0,0
AK,01/15/2016,16,6,6,1200P,1200,w 4 st,,201601,0800,0600,0,0
AK,01/15/2016,21,44,44,,,monroe ave,,0,0830,1000,0,0
AK,01/15/2017,40,20,20,,,central park west,60ft n/of w 76 st,0,,,0,1
AK,01/15/2017,40,30,30,,,w 149 st,,0,,,0,8
AK,01/15/2018,13,6,6,,,university pl,,0,,,0,0
AK,01/15/2019,21,114,114,,,37 st,,0,0830,1000,0,0
AK,01/15/2019,21,60,0,,,neptune ave,,0,0730,0800,0,0
AK,01/15/2019,21,67,67,,,e 91 st,,0,1100,1230,0,0
AK,01/15/2019,40,50,50,,,claflin ave,,0,,,0,0
AK,01/15/2020,19,45,45,,,city island ave,,0,,,0,0
AK,01/15/2020,21,66,0,,,35 st,,0,0830,1000,0,0
AK,01/15/2020,21,70,70,,,ocean pky,,0,1130,0100,0,0
AK,01/15/2021,21,41,41,,,westchester ave,,0,0800,0830,0,0
AK,01/15/2021,21,71,0,,,fenimore s,,0,0930,1100,0,0
AK,01/15/2021,40,114,114,,,9 st,,0,,,0,2
AK,01/15/2021,40,48,48,,,belmont ave,,0,,,0,0
AK,01/15/2022,14,71,71,,,eastern pkwy,,0,,,2012,0
AK,01/15/2022,20,114,114,,,41 st,,0,,,0,0
AK,01/15/2022,40,71,71,,,eastern pkwy,,0,,,2012,4
AK,01/15/2023,36,0,0,,,sb woodhaven blvd @,81 ave,0,,,2009,0
AK,01/16/2015,14,103,103,,,161 st,,01/05/0001 12:00:00 PM,,,0,0
AK,01/16/2015,14,103,103,,,161 st,,01/05/0001 12:00:00 PM,,,0,0
AK,01/16/2015,21,112,112,,,113 st,10ft s/of 75 ave,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/16/2015,21,112,112,,,113 st,10ft s/of 75 ave,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/16/2015,21,43,43,,,harrod ave,,01/05/0001 12:00:00 PM,0930,1100,0,0
AK,01/16/2015,21,43,43,,,harrod ave,,01/05/0001 12:00:00 PM,0930,1100,0,0
AK,01/16/2015,21,70,70,,,21 ave,,01/05/0001 12:00:00 PM,1130,0100,0,0
AK,01/16/2015,21,70,70,,,21 ave,,01/05/0001 12:00:00 PM,1130,0100,0,0
AK,01/16/2015,21,9,9,,,1 ave,,01/05/0001 12:00:00 PM,0830,0900,0,0
AK,01/16/2015,21,9,9,,,1 ave,,01/05/0001 12:00:00 PM,0830,0900,0,0
AK,01/16/2015,38,66,66,,,16 ave,,01/05/0001 12:00:00 PM,0900,0500,0,0
AK,01/16/2015,38,66,66,,,16 ave,,01/05/0001 12:00:00 PM,0900,0500,0,0
AK,01/16/2016,38,1,1,,,pearl st,,0,1000,1000,0,0
AK,01/16/2017,16,9,9,,,e 4 st,,0,0700,0700,0,0
AK,01/16/2017,18,25,25,,,2 ave,,0,,,0,0
AK,01/16/2018,21,108,108,,,44 st,,0,0900,1030,0,0
AK,01/16/2018,37,108,108,0214P,0214,38 st,40ft s/of queens blv,201801,0800,0700,0,0
AK,01/16/2020,14,114,114,,,30 ave,20ft w/of 57 st,0,,,0,0
AK,01/16/2020,21,23,23,,,e 110 st,,0,0930,1100,0,0
AK,01/16/2020,21,67,67,,,martense st,,0,0830,1000,0,0
AK,01/16/2021,37,1,1,0859A,0859,water st,,0,1000,1000,0,0
AK,01/16/2021,40,20,20,,,w 79 st,,0,,,0,6
AK,01/16/2021,40,42,42,,,franklin ave,,0,,,0,2
AK,01/16/2022,19,73,73,,,ralph ave,,0,,,0,0
AK,01/16/2022,5,0,0,,,eb w 181 st @ wads,worth ave,0,,,2017,0
AK,01/16/2022,7,0,0,,,narrows rd s (e/b) @,hylan blvd,0,,,2013,0
AK,01/17/2015,38,10,10,,,10 ave,,01/05/0001 12:00:00 PM,0900,0400,0,0
AK,01/17/2015,38,10,10,,,10 ave,,01/05/0001 12:00:00 PM,0900,0400,0,0
AK,01/17/2015,38,114,114,,,crescent st,30ft s/of broadway,01/05/0001 12:00:00 PM,0900,0700,0,0
AK,01/17/2015,38,114,114,,,crescent st,30ft s/of broadway,01/05/0001 12:00:00 PM,0900,0700,0,0
AK,01/17/2015,40,102,102,,,88 st,,01/05/0001 12:00:00 PM,,,0,5
AK,01/17/2015,40,102,102,,,88 st,,01/05/0001 12:00:00 PM,,,0,5
AK,01/17/2015,40,109,109,,,33 ave,,01/05/0001 12:00:00 PM,,,0,7
AK,01/17/2015,40,109,109,,,33 ave,,01/05/0001 12:00:00 PM,,,0,7
AK,01/17/2017,21,109,109,,,58 ave,20ft w/of lawrence s,0,1100,1230,0,0
AK,01/17/2017,21,50,50,,,tibbett ave,,0,0930,1100,0,0
AK,01/17/2017,21,7,7,,,delancey st,60ft w/of ridge st,0,0900,1030,0,0
AK,01/17/2017,21,78,78,,,prospect park west,,0,0900,1030,0,0
AK,01/17/2017,31,14,14,,,w 39 st,,0,0600,0700,0,0
AK,01/17/2017,7,0,0,,,victory blvd (e/b) @,morani st,0,,,2010,0
AK,01/17/2017,74,109,109,,,58 ave,20ft w/of lawrence s,0,,,0,0
AK,01/17/2019,38,1,1,,,christopher st,,0,0830,1000,0,0
AK,01/17/2019,40,50,50,,,claflin ave,,0,,,0,0
AK,01/17/2019,47,,,,,e 29 st,,0,,,2010,0
AK,01/17/2023,20,73,73,,,rockaway ave,15ft s/of herkimer s,0,0800,0700,0,0
AK,01/17/2023,21,114,114,,,27 st,,0,0830,1000,0,0
AK,01/18/2016,16,19,19,,,lexington ave,,0,0700,1000,0,0
AK,01/18/2017,16,24,24,,,broadway,,0,0700,0400,0,0
AK,01/18/2019,20,111,111,,,enfield pl,,0,0900,1100,0,0
AK,01/18/2022,40,113,113,0330A,0330,bedell s,,202201,,,2007,1
AK,01/18/2022,40,114,114,,,41 st,,0,,,0,0
AK,01/18/2023,38,77,77,,,vanderbilt ave,,0,0900,0700,0,0
AK,01/18/2023,40,68,68,,,3 ave,,0,,,0,0
AK,01/19/2015,14,70,70,,,ocean ave,,01/05/0001 12:00:00 PM,0700,1000,0,0
AK,01/19/2015,20,83,83,,,madison st,10ft w/of central av,01/05/0001 12:00:00 PM,,,0,0
